file_name,file_path,absolute_path,duration,transcription,speaker_id,speaker_name,original_cer,original_transcript,utmos
BAC009S0138W0198,./aishell/data_aishell/wav/train/S0138/BAC009S0138W0198.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0138/BAC009S0138W0198.wav,5.339,创新 证券 交易 所 乃至 跨 市场 的 价格 稳定 机制,5e33684dbcf9fcbb1f4ac84cf32e3cda0f89f0c98cdedc743bec5dede0f5c11b,S0138,0.05263157894736842,创新证券交易所纳至跨市场的价格稳定机制,3.2524831295013428
BAC009S0138W0243,./aishell/data_aishell/wav/train/S0138/BAC009S0138W0243.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0138/BAC009S0138W0243.wav,3.663,加强 和 完善 社会 保障 制度 建设,5e33684dbcf9fcbb1f4ac84cf32e3cda0f89f0c98cdedc743bec5dede0f5c11b,S0138,0.0,加强和完善社会保障制度建设,3.379986524581909
BAC009S0138W0196,./aishell/data_aishell/wav/train/S0138/BAC009S0138W0196.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0138/BAC009S0138W0196.wav,5.049,证券 交易 所 应 逐渐 取消 股票 涨跌 幅 限制,5e33684dbcf9fcbb1f4ac84cf32e3cda0f89f0c98cdedc743bec5dede0f5c11b,S0138,0.0,证券交易所应逐渐取消股票涨跌幅限制,3.4202558994293213
BAC009S0138W0249,./aishell/data_aishell/wav/train/S0138/BAC009S0138W0249.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0138/BAC009S0138W0249.wav,3.139,提高 抵御 风险 冲击 能力,5e33684dbcf9fcbb1f4ac84cf32e3cda0f89f0c98cdedc743bec5dede0f5c11b,S0138,0.0,提高抵御风险冲击能力,3.455155372619629
BAC009S0138W0435,./aishell/data_aishell/wav/train/S0138/BAC009S0138W0435.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0138/BAC009S0138W0435.wav,4.673,记录 的 是 在 其 手机 上 被 消耗 的 全部 流量,5e33684dbcf9fcbb1f4ac84cf32e3cda0f89f0c98cdedc743bec5dede0f5c11b,S0138,0.0,记录的是在其手机上被消耗的全部流量,3.1115589141845703
BAC009S0139W0363,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0363.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0363.wav,4.272,报 了 去年 总 决赛 负于 对手 的 一箭 之 仇,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.125,报了去年总决赛赋予对手的一箭之仇,3.014737129211426
BAC009S0139W0466,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0466.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0466.wav,4.117,至今 每天 全国 各 大 殡仪 馆内,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.08333333333333333,"至今,每天全国各大殡仪馆内",3.245647668838501
BAC009S0139W0426,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0426.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0426.wav,3.597,搜狐 娱乐 讯 据 香港 媒体 报道,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,搜狐娱乐讯据香港媒体报道,3.202016592025757
BAC009S0139W0365,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0365.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0365.wav,4.744,唯一 一 次 输球 是 在 去年 的 仁川 亚运 会 上,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.058823529411764705,唯一一次输球是在去年的人川亚运会上,3.2577147483825684
BAC009S0139W0384,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0384.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0384.wav,3.017,近 两年 实力 增强 明显,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,近两年实力增强明显,3.206211805343628
BAC009S0139W0421,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0421.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0421.wav,3.107,然后 他们 就会 自己 联系,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,然后他们就会自己联系,3.4718000888824463
BAC009S0139W0318,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0318.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0318.wav,5.204,并 与其 他 交通 方式 有效 衔接 的 现代 物流 体系,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,并与其他交通方式有效衔接的现代物流体系,3.2118494510650635
BAC009S0139W0434,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0434.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0434.wav,4.809,中国 肉类 协会 回应 肉制 品 致癌 结论 不 科学,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.05555555555555555,"中国肉类协会回应,肉制品致癌结论不科学",3.2761244773864746
BAC009S0139W0344,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0344.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0344.wav,3.902,谌 龙 将 在 男单 决赛 中 对阵 李 宗伟,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.07142857142857142,战龙将在男单决赛中对阵李宗伟,3.158191204071045
BAC009S0139W0439,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0439.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0439.wav,3.352,这个 报告 是 不慎 重 不 科学 的,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,这个报告是不慎重不科学的,3.091353178024292
BAC009S0139W0264,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0264.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0264.wav,3.13,而且 随着 中国 企业 崛起,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.1,而且随著中国企业崛起,3.1231167316436768
BAC009S0139W0211,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0211.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0211.wav,3.074,促进 对外 经济 稳定 发展,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,促进对外经济稳定发展,3.4488656520843506
BAC009S0139W0411,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0411.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0411.wav,3.173,我 说 最 好 你 帮 我 画 个 他,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,我说最好你帮我画个他,3.323474645614624
BAC009S0139W0234,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0234.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0234.wav,3.196,报销 时 将 单据 交给 单位,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.1,"报销时将单据交给单位,",3.0159897804260254
BAC009S0139W0313,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0313.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0313.wav,4.38,运价 和清 算 等 配套 机制 更加 科学,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,运价和清算等配套机制更加科学,3.386908769607544
BAC009S0139W0248,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0248.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0248.wav,3.645,今后 本 市 要 推行 按 人头 付费,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,今后本市要推行按人头付费,3.035461187362671
BAC009S0139W0244,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0244.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0244.wav,3.764,建立 统一 的 城乡 居民 医保 制度,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,建立统一的城乡居民医保制度,3.0939829349517822
BAC009S0139W0295,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0295.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0295.wav,3.692,也 最 被 用户 关注 的 事件 之 一,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,也最被用户关注的事件之一,3.0206189155578613
BAC009S0139W0188,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0188.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0188.wav,4.591,我 国 经济 社会 发展 形势 总体 上 是好 的,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,我国经济社会发展形势总体上是好的,3.344404935836792
BAC009S0139W0249,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0249.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0249.wav,4.057,基于 患者 先在 社区 卫生 部门 就诊,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,基于患者先在社区卫生部门就诊,3.591770887374878
BAC009S0139W0468,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0468.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0468.wav,3.901,罗 浪 先生 曾 说 免费 用 没 关系,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,罗浪先生曾说免费用没关系,3.1572258472442627
BAC009S0139W0203,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0203.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0203.wav,4.329,扩大 营业 税改 征 增值 税 试点 范围,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.07142857142857142,扩大营业税改正增值税试点范围,3.006060838699341
BAC009S0139W0378,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0378.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0378.wav,4.039,这 也是 去年 世锦赛 男单 决赛 重演,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,这也是去年世锦赛男单决赛重演,3.2559750080108643
BAC009S0139W0388,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0388.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0388.wav,3.005,在林 丹 止步 半 决赛 之后,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,在林丹止步半决赛之后,3.1329309940338135
BAC009S0139W0261,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0261.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0261.wav,3.734,产业 集中 度 有 持续 攀升 的 现象,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,产业集中度有持续攀升的现象,3.3860063552856445
BAC009S0139W0180,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0180.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0180.wav,3.643,还是 非 限 购 产品 的 后来 居 上,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,还是非限购产品的后来居上,3.29667329788208
BAC009S0139W0317,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0317.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0317.wav,6.112,在全 国基 本 形成 布局 便捷 高效 服务 优质 安全 有 序,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,在全国基本形成布局便捷高效服务优质安全有序,3.023228406906128
BAC009S0139W0416,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0416.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0416.wav,3.214,并 感谢 法律 界 朋友 的 帮忙,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.09090909090909091,便感谢法律界朋友的帮忙,3.115985870361328
BAC009S0139W0169,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0169.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0169.wav,3.099,尽管 成交 量 环比 微 降,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,尽管成交量环比微降,3.047746419906616
BAC009S0139W0339,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0339.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0339.wav,4.015,让 我们 看看 今天 有 哪些 有 趣 的 图片,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,让我们看看今天有哪些有趣的图片,3.575753927230835
BAC009S0139W0275,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0275.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0275.wav,3.1,后面 的 竞争 将 更加 惨烈,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,后面的竞争将更加惨烈,3.3408355712890625
BAC009S0139W0355,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0355.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0355.wav,3.018,双方 缠 斗 一 个 半 小时,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.1111111111111111,双方缠豆一个半小时,3.0186331272125244
BAC009S0139W0350,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0350.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0350.wav,3.424,湛 龙保 持 全胜 且 一 局 不 失,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.09090909090909091,战龙保持全胜且一局不失,3.127182960510254
BAC009S0139W0390,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0390.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0390.wav,3.148,我 觉得 如果 开局 打 得 不 好,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.09090909090909091,我觉得如果开局打的不好,3.305551290512085
BAC009S0139W0415,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0415.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0415.wav,3.967,她 表示 现在 事态 的 进展 比较 理想,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.07142857142857142,他表示现在事态的进展比较理想,3.386709690093994
BAC009S0139W0225,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0225.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0225.wav,6.232,实现 公费 医疗 制度 向 职工 基本 医疗 保险 制度 并轨,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,实现公费医疗制度向职工基本医疗保险制度并轨,3.0000736713409424
BAC009S0139W0417,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0417.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0417.wav,4.188,搜狐 娱乐 讯 据 香港 媒体 报道,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,搜狐娱乐讯据香港媒体报道,3.5102529525756836
BAC009S0139W0294,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0294.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0294.wav,3.495,洗衣 机 事件 是 发生 时间 较 短,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,洗衣机事件是发生时间较短,3.3912527561187744
BAC009S0139W0366,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0366.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0366.wav,4.422,今天 的 比赛 中田 卿 赵 芸蕾 依旧 强势,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.13333333333333333,今天的比赛中田青赵云蕾依旧强势,3.0461158752441406
BAC009S0139W0296,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0296.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0296.wav,4.594,主要 是 因为 其 不仅 是 在 公开 场所 发生,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.125,主要是因为其不解释在公开场所发生,3.355868339538574
BAC009S0139W0274,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0274.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0274.wav,3.166,熬 不 住 的人 将会 考虑 退出,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,熬不住的人将会考虑退出,3.0081980228424072
BAC009S0139W0298,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0298.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0298.wav,3.375,并提 供 了 相关 视频 证据,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,并提供了相关视频证据,3.108741521835327
BAC009S0139W0178,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0178.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0178.wav,3.381,创造 年 内 以来 的 最 高 纪录,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,创造年内以来的最高纪录,3.008066177368164
BAC009S0139W0422,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0422.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0422.wav,4.015,搜狐 娱乐 讯 据 香港 媒体 报道,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,搜狐娱乐讯据香港媒体报道,3.2201271057128906
BAC009S0139W0328,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0328.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0328.wav,4.212,目前 该 网站 包括 三大 核心 业务,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,目前该网站包括三大核心业务,3.1043145656585693
BAC009S0139W0428,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0428.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0428.wav,3.244,但 六月 下旬 需 再次 前往,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.1,但6月下旬需再次前往,3.1765384674072266
BAC009S0139W0131,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0131.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0131.wav,3.719,近期 美联 储 推迟 了 加息,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,近期美联储推迟了加息,3.320895195007324
BAC009S0139W0239,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0239.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0239.wav,3.412,他们 可 和 其他 参保 者 一 样,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,他们可和其他参保者一样,3.477806329727173
BAC009S0139W0161,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0161.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0161.wav,4.657,其中 半数 项目 的 均价 水平 环比 出现 上涨,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,其中半数项目的均价水平环比出现上涨,3.0786993503570557
BAC009S0139W0323,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0323.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0323.wav,4.23,对 货物 进行 敞开 受理 和 直接 受理,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,对货物进行敞开受理和直接受理,3.2047553062438965
BAC009S0139W0145,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0145.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0145.wav,3.722,亚豪 机构 最 新 的 统计 显示,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,亚豪机构最新的统计显示,3.1107873916625977
BAC009S0139W0402,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0402.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0402.wav,3.226,让 自己 和 张 楠 憋 着 一口气,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,让自己和张楠憋着一口气,3.418241500854492
BAC009S0139W0143,./aishell/data_aishell/wav/train/S0139/BAC009S0139W0143.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0139/BAC009S0139W0143.wav,4.204,发现 其 折扣 创 下 了 近年 来 的 新低,1f89bb118b329734abd315b4a26927407f272850bc7ab8a89ccf17f75ad5407d,S0139,0.0,发现其折扣创下了近年来的新低,3.321796417236328
BAC009S0140W0231,./aishell/data_aishell/wav/train/S0140/BAC009S0140W0231.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0140/BAC009S0140W0231.wav,3.931,合作 医疗 在 市级 医院 报 多少,a4960b47130ac5419d7d596465f2e39afcd50fed325d0644f3c8a4324c198fd1,S0140,0.0,合作医疗在市级医院报多少,3.123227596282959
BAC009S0140W0228,./aishell/data_aishell/wav/train/S0140/BAC009S0140W0228.wav,/mnt/Internal/jieshiang/aishell/data_aishell/wav/train/S0140/BAC009S0140W0228.wav,3.187,社区 医保 能 报销 多少,a4960b47130ac5419d7d596465f2e39afcd50fed325d0644f3c8a4324c198fd1,S0140,0.0,社区医保能报销多少,3.1673622131347656
